id,date,category,cases,deaths,intensive
2977,2022-04-16,0-17,372297,4,1
2978,2022-04-16,18-39,562575,52,5
2979,2022-04-16,40-64,594391,1514,30
2980,2022-04-16,65+,179876,11302,73
2981,2022-04-17,0-17,372852,4,0
2982,2022-04-17,18-39,563323,52,5
2983,2022-04-17,40-64,595618,1516,28
2984,2022-04-17,65+,180393,11323,71
2985,2022-04-18,0-17,373260,4,0
2986,2022-04-18,18-39,563838,52,5
2987,2022-04-18,40-64,596461,1519,28
2988,2022-04-18,65+,180656,11346,68
2989,2022-04-19,0-17,374218,4,0
2990,2022-04-19,18-39,565113,52,5
2991,2022-04-19,40-64,598729,1521,27
2992,2022-04-19,65+,181723,11370,65
2993,2022-04-20,0-17,374950,4,0
2994,2022-04-20,18-39,566070,53,4
2995,2022-04-20,40-64,600379,1521,27
2996,2022-04-20,65+,182495,11385,64
2997,2022-04-21,0-17,375515,4,0
2998,2022-04-21,18-39,567018,53,5
2999,2022-04-21,40-64,601831,1524,27
3000,2022-04-21,65+,183191,11399,60
3001,2022-04-22,0-17,376107,4,0
3002,2022-04-22,18-39,568036,53,5
3003,2022-04-22,40-64,603355,1525,28
3004,2022-04-22,65+,183969,11407,61
3005,2022-04-23,0-17,376489,4,0
3006,2022-04-23,18-39,568641,54,5
3007,2022-04-23,40-64,604272,1526,26
3008,2022-04-23,65+,184348,11417,61
3009,2022-04-24,0-17,376489,4,0
3010,2022-04-24,18-39,568641,54,5
3011,2022-04-24,40-64,604272,1526,26
3012,2022-04-24,65+,184348,11417,61
3013,2022-04-25,0-17,377136,4,0
3014,2022-04-25,18-39,569829,54,6
3015,2022-04-25,40-64,606164,1529,27
3016,2022-04-25,65+,185123,11440,61
3017,2022-04-26,0-17,377470,4,0
3018,2022-04-26,18-39,570588,54,6
3019,2022-04-26,40-64,607291,1531,27
3020,2022-04-26,65+,185501,11456,57
3021,2022-04-27,0-17,378207,4,0
3022,2022-04-27,18-39,572183,54,6
3023,2022-04-27,40-64,609934,1533,27
3024,2022-04-27,65+,186884,11480,60
3025,2022-04-28,0-17,378727,4,0
3026,2022-04-28,18-39,573310,54,6
3027,2022-04-28,40-64,611628,1535,27
3028,2022-04-28,65+,187787,11497,59
3029,2022-04-29,0-17,379239,4,0
3030,2022-04-29,18-39,574481,56,6
3031,2022-04-29,40-64,613256,1536,26
3032,2022-04-29,65+,188728,11512,57
3033,2022-04-30,0-17,379672,4,0
3034,2022-04-30,18-39,575472,56,6
3035,2022-04-30,40-64,614747,1539,24
3036,2022-04-30,65+,189625,11532,55
3037,2022-05-01,0-17,380097,4,0
3038,2022-05-01,18-39,576318,56,6
3039,2022-05-01,40-64,615949,1539,25
3040,2022-05-01,65+,190146,11543,54
3041,2022-05-02,0-17,380320,4,0
3042,2022-05-02,18-39,576812,56,6
3043,2022-05-02,40-64,616580,1539,25
3044,2022-05-02,65+,190357,11555,54
3045,2022-05-03,0-17,380713,4,0
3046,2022-05-03,18-39,577528,56,6
3047,2022-05-03,40-64,617653,1539,25
3048,2022-05-03,65+,190691,11577,54
3049,2022-05-04,0-17,381426,4,0
3050,2022-05-04,18-39,578727,56,6
3051,2022-05-04,40-64,619607,1539,24
3052,2022-05-04,65+,191636,11592,54
3053,2022-05-05,0-17,381864,4,0
3054,2022-05-05,18-39,579583,56,6
3055,2022-05-05,40-64,620762,1540,24
3056,2022-05-05,65+,192235,11608,51
3057,2022-05-06,0-17,382264,4,0
3058,2022-05-06,18-39,580445,56,6
3059,2022-05-06,40-64,621889,1541,24
3060,2022-05-06,65+,192841,11619,47
3061,2022-05-07,0-17,382683,4,0
3062,2022-05-07,18-39,581128,56,6
3063,2022-05-07,40-64,622965,1543,24
3064,2022-05-07,65+,193386,11632,46
3065,2022-05-08,0-17,383019,4,0
3066,2022-05-08,18-39,581601,56,6
3067,2022-05-08,40-64,623673,1543,24
3068,2022-05-08,65+,193684,11646,40
3069,2022-05-09,0-17,383408,4,0
3070,2022-05-09,18-39,582031,57,5
3071,2022-05-09,40-64,624334,1545,24
3072,2022-05-09,65+,193853,11655,40
3073,2022-05-10,0-17,384195,4,0
3074,2022-05-10,18-39,582931,57,5
3075,2022-05-10,40-64,625799,1545,24
3076,2022-05-10,65+,194489,11669,41
3077,2022-05-11,0-17,384812,4,0
3078,2022-05-11,18-39,583641,57,5
3079,2022-05-11,40-64,626803,1546,22
3080,2022-05-11,65+,194960,11685,36
3081,2022-05-12,0-17,385419,4,0
3082,2022-05-12,18-39,584468,57,5
3083,2022-05-12,40-64,627818,1548,21
3084,2022-05-12,65+,195386,11694,35
3085,2022-05-13,0-17,385978,4,0
3086,2022-05-13,18-39,585151,58,4
3087,2022-05-13,40-64,628799,1550,20
3088,2022-05-13,65+,195779,11704,35
3089,2022-05-14,0-17,386516,4,0
3090,2022-05-14,18-39,585776,58,4
3091,2022-05-14,40-64,629780,1552,18
3092,2022-05-14,65+,196227,11710,35
3093,2022-05-15,0-17,386935,4,0
3094,2022-05-15,18-39,586278,58,4
3095,2022-05-15,40-64,630514,1552,18
3096,2022-05-15,65+,196503,11716,35
3097,2022-05-16,0-17,387355,4,0
3098,2022-05-16,18-39,586701,58,3
3099,2022-05-16,40-64,631238,1552,18
3100,2022-05-16,65+,196689,11730,36
3101,2022-05-17,0-17,388143,4,0
3102,2022-05-17,18-39,587592,58,3
3103,2022-05-17,40-64,632736,1552,18
3104,2022-05-17,65+,197224,11742,38
3105,2022-05-18,0-17,388706,4,0
3106,2022-05-18,18-39,588353,58,3
3107,2022-05-18,40-64,633803,1553,17
3108,2022-05-18,65+,197615,11752,37
3109,2022-05-19,0-17,389192,4,0
3110,2022-05-19,18-39,588997,58,3
3111,2022-05-19,40-64,634714,1554,17
3112,2022-05-19,65+,197965,11760,38
3113,2022-05-20,0-17,389620,4,0
3114,2022-05-20,18-39,589657,58,3
3115,2022-05-20,40-64,635600,1554,18
3116,2022-05-20,65+,198267,11766,36
3117,2022-05-21,0-17,390007,4,0
3118,2022-05-21,18-39,590166,58,3
3119,2022-05-21,40-64,636383,1555,18
3120,2022-05-21,65+,198632,11777,36
3121,2022-05-22,0-17,390306,4,0
3122,2022-05-22,18-39,590542,58,3
3123,2022-05-22,40-64,636937,1555,19
3124,2022-05-22,65+,198823,11782,35
3125,2022-05-23,0-17,390608,4,0
3126,2022-05-23,18-39,590910,58,3
3127,2022-05-23,40-64,637460,1555,18
3128,2022-05-23,65+,198932,11793,34
3129,2022-05-24,0-17,391298,4,0
3130,2022-05-24,18-39,591740,58,3
3131,2022-05-24,40-64,638820,1555,17
3132,2022-05-24,65+,199424,11801,32
3133,2022-05-25,0-17,391818,4,0
3134,2022-05-25,18-39,592375,58,3
3135,2022-05-25,40-64,639822,1556,16
3136,2022-05-25,65+,199748,11806,30
3137,2022-05-26,0-17,392210,4,0
3138,2022-05-26,18-39,593064,58,3
3139,2022-05-26,40-64,640760,1557,16
3140,2022-05-26,65+,200067,11811,31
3141,2022-05-27,0-17,392583,4,0
3142,2022-05-27,18-39,593714,58,3
3143,2022-05-27,40-64,641676,1557,16
3144,2022-05-27,65+,200390,11818,30
3145,2022-05-28,0-17,392925,4,0
3146,2022-05-28,18-39,594216,58,3
3147,2022-05-28,40-64,642429,1558,17
3148,2022-05-28,65+,200723,11826,31
3149,2022-05-29,0-17,393203,4,0
3150,2022-05-29,18-39,594630,58,3
3151,2022-05-29,40-64,643032,1559,16
3152,2022-05-29,65+,200928,11837,30
3153,2022-05-30,0-17,393463,4,0
3154,2022-05-30,18-39,595015,58,3
3155,2022-05-30,40-64,643630,1560,16
3156,2022-05-30,65+,201074,11852,31
3157,2022-05-31,0-17,394023,4,0
3158,2022-05-31,18-39,595947,58,3
3159,2022-05-31,40-64,645010,1560,16
3160,2022-05-31,65+,201538,11859,31
3161,2022-06-01,0-17,394442,4,0
3162,2022-06-01,18-39,596618,58,3
3163,2022-06-01,40-64,646019,1560,16
3164,2022-06-01,65+,201858,11866,31
3165,2022-06-02,0-17,394806,4,0
3166,2022-06-02,18-39,597267,58,3
3167,2022-06-02,40-64,646904,1560,17
3168,2022-06-02,65+,202190,11872,30
3169,2022-06-03,0-17,395143,4,0
3170,2022-06-03,18-39,597893,58,3
3171,2022-06-03,40-64,647848,1561,15
3172,2022-06-03,65+,202545,11878,29
3173,2022-06-04,0-17,395463,4,0
3174,2022-06-04,18-39,598412,58,3
3175,2022-06-04,40-64,648672,1561,15
3176,2022-06-04,65+,202921,11881,30
3177,2022-06-05,0-17,395726,4,0
3178,2022-06-05,18-39,598887,58,3
3179,2022-06-05,40-64,649335,1561,15
3180,2022-06-05,65+,203152,11887,28
3181,2022-06-06,0-17,395978,4,0
3182,2022-06-06,18-39,599320,58,3
3183,2022-06-06,40-64,649946,1561,15
3184,2022-06-06,65+,203333,11892,29
3185,2022-06-07,0-17,396597,4,0
3186,2022-06-07,18-39,600327,59,2
3187,2022-06-07,40-64,651452,1562,16
3188,2022-06-07,65+,203837,11901,30
3189,2022-06-08,0-17,397006,4,0
3190,2022-06-08,18-39,601126,59,2
3191,2022-06-08,40-64,652614,1562,16
3192,2022-06-08,65+,204228,11909,28
3193,2022-06-09,0-17,397465,4,0
3194,2022-06-09,18-39,601946,59,2
3195,2022-06-09,40-64,653707,1563,15
3196,2022-06-09,65+,204601,11914,28
3197,2022-06-10,0-17,397916,4,0
3198,2022-06-10,18-39,602760,59,2
3199,2022-06-10,40-64,654820,1565,15
3200,2022-06-10,65+,205009,11929,26
3201,2022-06-11,0-17,398330,4,1
3202,2022-06-11,18-39,603580,59,2
3203,2022-06-11,40-64,655953,1566,14
3204,2022-06-11,65+,205447,11934,25
3205,2022-06-12,0-17,398707,4,1
3206,2022-06-12,18-39,604218,59,2
3207,2022-06-12,40-64,656911,1567,14
3208,2022-06-12,65+,205760,11937,25
3209,2022-06-13,0-17,398707,4,1
3210,2022-06-13,18-39,604218,59,2
3211,2022-06-13,40-64,656911,1567,14
3212,2022-06-13,65+,205760,11937,25
3213,2022-06-14,0-17,399523,4,1
3214,2022-06-14,18-39,605717,59,2
3215,2022-06-14,40-64,659007,1567,16
3216,2022-06-14,65+,206258,11943,26
3217,2022-06-15,0-17,400300,4,1
3218,2022-06-15,18-39,607402,59,2
3219,2022-06-15,40-64,661449,1567,17
3220,2022-06-15,65+,207083,11948,26
3221,2022-06-16,0-17,400907,4,1
3222,2022-06-16,18-39,608910,59,2
3223,2022-06-16,40-64,663373,1567,17
3224,2022-06-16,65+,207640,11952,23
3225,2022-06-17,0-17,401491,4,0
3226,2022-06-17,18-39,610337,59,2
3227,2022-06-17,40-64,665232,1567,18
3228,2022-06-17,65+,208301,11960,21
3229,2022-06-18,0-17,402111,4,0
3230,2022-06-18,18-39,611667,59,2
3231,2022-06-18,40-64,667134,1567,18
3232,2022-06-18,65+,208994,11964,21
3233,2022-06-19,0-17,402685,4,0
3234,2022-06-19,18-39,612739,59,2
3235,2022-06-19,40-64,668593,1568,18
3236,2022-06-19,65+,209468,11966,26
3237,2022-06-20,0-17,403102,4,0
3238,2022-06-20,18-39,613752,59,2
3239,2022-06-20,40-64,669857,1568,16
3240,2022-06-20,65+,209753,11971,26
3241,2022-06-21,0-17,404243,4,0
3242,2022-06-21,18-39,616037,59,2
3243,2022-06-21,40-64,673420,1568,16
3244,2022-06-21,65+,210939,11977,26
3245,2022-06-22,0-17,405250,4,0
3246,2022-06-22,18-39,618113,59,2
3247,2022-06-22,40-64,676036,1569,14
3248,2022-06-22,65+,211839,11980,26
3249,2022-06-23,0-17,406369,4,0
3250,2022-06-23,18-39,620223,59,3
3251,2022-06-23,40-64,678707,1570,13
3252,2022-06-23,65+,212690,11991,21
3253,2022-06-24,0-17,407530,4,0
3254,2022-06-24,18-39,622518,59,3
3255,2022-06-24,40-64,681805,1572,13
3256,2022-06-24,65+,213750,11995,18
3257,2022-06-25,0-17,408721,4,0
3258,2022-06-25,18-39,624766,59,3
3259,2022-06-25,40-64,684976,1572,14
3260,2022-06-25,65+,214949,12000,18
3261,2022-06-26,0-17,409668,4,0
3262,2022-06-26,18-39,626518,59,3
3263,2022-06-26,40-64,687420,1573,12
3264,2022-06-26,65+,215725,12010,23
3265,2022-06-27,0-17,410346,4,0
3266,2022-06-27,18-39,627939,59,3
3267,2022-06-27,40-64,689533,1574,11
3268,2022-06-27,65+,216223,12013,27
3269,2022-06-28,0-17,412337,4,0
3270,2022-06-28,18-39,631758,59,3
3271,2022-06-28,40-64,695087,1575,10
3272,2022-06-28,65+,218052,12023,25
3273,2022-06-29,0-17,413858,4,0
3274,2022-06-29,18-39,635034,59,3
3275,2022-06-29,40-64,699360,1575,12
3276,2022-06-29,65+,219428,12028,25
3277,2022-06-30,0-17,415293,4,0
3278,2022-06-30,18-39,638371,59,3
3279,2022-06-30,40-64,703397,1576,13
3280,2022-06-30,65+,220770,12033,24
3281,2022-07-01,0-17,416778,4,0
3282,2022-07-01,18-39,641532,59,3
3283,2022-07-01,40-64,707564,1576,13
3284,2022-07-01,65+,222354,12039,22
3285,2022-07-02,0-17,418272,4,0
3286,2022-07-02,18-39,644537,60,3
3287,2022-07-02,40-64,711831,1578,10
3288,2022-07-02,65+,223934,12049,22
3289,2022-07-03,0-17,419371,4,0
3290,2022-07-03,18-39,646816,60,3
3291,2022-07-03,40-64,714924,1578,10
3292,2022-07-03,65+,224998,12060,23
3293,2022-07-04,0-17,420172,4,0
3294,2022-07-04,18-39,648682,60,3
3295,2022-07-04,40-64,717470,1580,10
3296,2022-07-04,65+,225719,12072,26
3297,2022-07-05,0-17,422361,4,0
3298,2022-07-05,18-39,653624,60,3
3299,2022-07-05,40-64,724845,1581,10
3300,2022-07-05,65+,228474,12084,25
3301,2022-07-06,0-17,423970,4,0
3302,2022-07-06,18-39,657475,60,3
3303,2022-07-06,40-64,729964,1584,8
3304,2022-07-06,65+,230494,12096,25
3305,2022-07-07,0-17,425555,4,0
3306,2022-07-07,18-39,661180,60,3
3307,2022-07-07,40-64,734745,1585,8
3308,2022-07-07,65+,232317,12109,26
3309,2022-07-08,0-17,427159,4,0
3310,2022-07-08,18-39,664833,60,3
3311,2022-07-08,40-64,739660,1586,7
3312,2022-07-08,65+,234428,12119,28
3313,2022-07-09,0-17,428822,4,0
3314,2022-07-09,18-39,668208,60,3
3315,2022-07-09,40-64,744417,1586,8
3316,2022-07-09,65+,236523,12136,27
3317,2022-07-10,0-17,430022,4,0
3318,2022-07-10,18-39,670711,60,3
3319,2022-07-10,40-64,747931,1589,7
3320,2022-07-10,65+,237892,12148,25
3321,2022-07-11,0-17,430022,4,0
3322,2022-07-11,18-39,670711,60,3
3323,2022-07-11,40-64,747931,1589,7
3324,2022-07-11,65+,237892,12148,25
3325,2022-07-12,0-17,430022,4,0
3326,2022-07-12,18-39,670711,60,3
3327,2022-07-12,40-64,747931,1589,7
3328,2022-07-12,65+,237892,12148,25
3329,2022-07-13,0-17,430022,4,0
3330,2022-07-13,18-39,670711,60,3
3331,2022-07-13,40-64,747931,1589,7
3332,2022-07-13,65+,237892,12148,25
3333,2022-07-14,0-17,430022,4,0
3334,2022-07-14,18-39,670711,60,3
3335,2022-07-14,40-64,747931,1589,7
3336,2022-07-14,65+,237892,12148,25
3337,2022-07-15,0-17,430022,4,0
3338,2022-07-15,18-39,670711,60,3
3339,2022-07-15,40-64,747931,1589,7
3340,2022-07-15,65+,237892,12148,25
3341,2022-07-16,0-17,430022,4,0
3342,2022-07-16,18-39,670711,60,3
3343,2022-07-16,40-64,747931,1589,7
3344,2022-07-16,65+,237892,12148,25
3345,2022-07-17,0-17,430022,4,0
3346,2022-07-17,18-39,670711,60,3
3347,2022-07-17,40-64,747931,1589,7
3348,2022-07-17,65+,237892,12148,25
3349,2022-07-18,0-17,430022,4,0
3350,2022-07-18,18-39,670711,60,3
3351,2022-07-18,40-64,747931,1589,7
3352,2022-07-18,65+,237892,12148,25
3353,2022-07-19,0-17,430022,4,0
3354,2022-07-19,18-39,670711,60,3
3355,2022-07-19,40-64,747931,1589,7
3356,2022-07-19,65+,237892,12148,25
3357,2022-07-20,0-17,430022,4,0
3358,2022-07-20,18-39,670711,60,3
3359,2022-07-20,40-64,747931,1589,7
3360,2022-07-20,65+,237892,12148,25
3361,2022-07-21,0-17,430022,4,0
3362,2022-07-21,18-39,670711,60,3
3363,2022-07-21,40-64,747931,1589,7
3364,2022-07-21,65+,237892,12148,25
3365,2022-07-22,0-17,430022,4,0
3366,2022-07-22,18-39,670711,60,3
3367,2022-07-22,40-64,747931,1589,7
3368,2022-07-22,65+,237892,12148,25
3369,2022-07-23,0-17,430022,4,0
3370,2022-07-23,18-39,670711,60,3
3371,2022-07-23,40-64,747931,1589,7
3372,2022-07-23,65+,237892,12148,25
3373,2022-07-24,0-17,430022,4,0
3374,2022-07-24,18-39,670711,60,3
3375,2022-07-24,40-64,747931,1589,7
3376,2022-07-24,65+,237892,12148,25
3377,2022-07-25,0-17,430022,4,0
3378,2022-07-25,18-39,670711,60,3
3379,2022-07-25,40-64,747931,1589,7
3380,2022-07-25,65+,237892,12148,25
3381,2022-07-26,0-17,430022,4,0
3382,2022-07-26,18-39,670711,60,3
3383,2022-07-26,40-64,747931,1589,7
3384,2022-07-26,65+,237892,12148,25
3385,2022-07-27,0-17,430022,4,0
3386,2022-07-27,18-39,670711,60,3
3387,2022-07-27,40-64,747931,1589,7
3388,2022-07-27,65+,237892,12148,25
3389,2022-07-28,0-17,430022,4,0
3390,2022-07-28,18-39,670711,60,3
3391,2022-07-28,40-64,747931,1589,7
3392,2022-07-28,65+,237892,12148,25
3393,2022-07-29,0-17,430022,4,0
3394,2022-07-29,18-39,670711,60,3
3395,2022-07-29,40-64,747931,1589,7
3396,2022-07-29,65+,237892,12148,25
3397,2022-07-30,0-17,430022,4,0
3398,2022-07-30,18-39,670711,60,3
3399,2022-07-30,40-64,747931,1589,7
3400,2022-07-30,65+,237892,12148,25
3401,2022-07-31,0-17,430022,4,0
3402,2022-07-31,18-39,670711,60,3
3403,2022-07-31,40-64,747931,1589,7
3404,2022-07-31,65+,237892,12148,25
3405,2022-08-01,0-17,430022,4,0
3406,2022-08-01,18-39,670711,60,3
3407,2022-08-01,40-64,747931,1589,7
3408,2022-08-01,65+,237892,12148,25
3409,2022-08-02,0-17,430022,4,0
3410,2022-08-02,18-39,670711,60,3
3411,2022-08-02,40-64,747931,1589,7
3412,2022-08-02,65+,237892,12148,25
3413,2022-08-03,0-17,430022,4,0
3414,2022-08-03,18-39,670711,60,3
3415,2022-08-03,40-64,747931,1589,7
3416,2022-08-03,65+,237892,12148,25
3417,2022-08-04,0-17,430022,4,0
3418,2022-08-04,18-39,670711,60,3
3419,2022-08-04,40-64,747931,1589,7
3420,2022-08-04,65+,237892,12148,25
3421,2022-08-05,0-17,430022,4,0
3422,2022-08-05,18-39,670711,60,3
3423,2022-08-05,40-64,747931,1589,7
3424,2022-08-05,65+,237892,12148,25
3425,2022-08-06,0-17,430022,4,0
3426,2022-08-06,18-39,670711,60,3
3427,2022-08-06,40-64,747931,1589,7
3428,2022-08-06,65+,237892,12148,25
3429,2022-08-07,0-17,430022,4,0
3430,2022-08-07,18-39,670711,60,3
3431,2022-08-07,40-64,747931,1589,7
3432,2022-08-07,65+,237892,12148,25
3433,2022-08-08,0-17,430022,4,0
3434,2022-08-08,18-39,670711,60,3
3435,2022-08-08,40-64,747931,1589,7
3436,2022-08-08,65+,237892,12148,25
3437,2022-08-09,0-17,430022,4,0
3438,2022-08-09,18-39,670711,60,3
3439,2022-08-09,40-64,747931,1589,7
3440,2022-08-09,65+,237892,12148,25
3441,2022-08-10,0-17,430022,4,0
3442,2022-08-10,18-39,670711,60,3
3443,2022-08-10,40-64,747931,1589,7
3444,2022-08-10,65+,237892,12148,25
3445,2022-08-11,0-17,430022,4,0
3446,2022-08-11,18-39,670711,60,3
3447,2022-08-11,40-64,747931,1589,7
3448,2022-08-11,65+,237892,12148,25
3449,2022-08-12,0-17,430022,4,0
3450,2022-08-12,18-39,670711,60,3
3451,2022-08-12,40-64,747931,1589,7
3452,2022-08-12,65+,237892,12148,25
3453,2022-08-13,0-17,430022,4,0
3454,2022-08-13,18-39,670711,60,3
3455,2022-08-13,40-64,747931,1589,7
3456,2022-08-13,65+,237892,12148,25
3457,2022-08-14,0-17,430022,4,0
3458,2022-08-14,18-39,670711,60,3
3459,2022-08-14,40-64,747931,1589,7
3460,2022-08-14,65+,237892,12148,25
3461,2022-08-15,0-17,430022,4,0
3462,2022-08-15,18-39,670711,60,3
3463,2022-08-15,40-64,747931,1589,7
3464,2022-08-15,65+,237892,12148,25
3465,2022-08-16,0-17,430022,4,0
3466,2022-08-16,18-39,670711,60,3
3467,2022-08-16,40-64,747931,1589,7
3468,2022-08-16,65+,237892,12148,25
3469,2022-08-17,0-17,430022,4,0
3470,2022-08-17,18-39,670711,60,3
3471,2022-08-17,40-64,747931,1589,7
3472,2022-08-17,65+,237892,12148,25
3473,2022-08-18,0-17,430022,4,0
3474,2022-08-18,18-39,670711,60,3
3475,2022-08-18,40-64,747931,1589,7
3476,2022-08-18,65+,237892,12148,25
3477,2022-08-19,0-17,430022,4,0
3478,2022-08-19,18-39,670711,60,3
3479,2022-08-19,40-64,747931,1589,7
3480,2022-08-19,65+,237892,12148,25
3481,2022-08-20,0-17,430022,4,0
3482,2022-08-20,18-39,670711,60,3
3483,2022-08-20,40-64,747931,1589,7
3484,2022-08-20,65+,237892,12148,25
3485,2022-08-21,0-17,430022,4,0
3486,2022-08-21,18-39,670711,60,3
3487,2022-08-21,40-64,747931,1589,7
3488,2022-08-21,65+,237892,12148,25
3489,2022-08-22,0-17,430022,4,0
3490,2022-08-22,18-39,670711,60,3
3491,2022-08-22,40-64,747931,1589,7
3492,2022-08-22,65+,237892,12148,25
3493,2022-08-23,0-17,430022,4,0
3494,2022-08-23,18-39,670711,60,3
3495,2022-08-23,40-64,747931,1589,7
3496,2022-08-23,65+,237892,12148,25
3497,2022-08-24,0-17,430022,4,0
3498,2022-08-24,18-39,670711,60,3
3499,2022-08-24,40-64,747931,1589,7
3500,2022-08-24,65+,237892,12148,25
3501,2022-08-25,0-17,430022,4,0
3502,2022-08-25,18-39,670711,60,3
3503,2022-08-25,40-64,747931,1589,7
3504,2022-08-25,65+,237892,12148,25
3505,2022-08-26,0-17,430022,4,0
3506,2022-08-26,18-39,670711,60,3
3507,2022-08-26,40-64,747931,1589,7
3508,2022-08-26,65+,237892,12148,25
3509,2022-08-27,0-17,430022,4,0
3510,2022-08-27,18-39,670711,60,3
3511,2022-08-27,40-64,747931,1589,7
3512,2022-08-27,65+,237892,12148,25
3513,2022-08-28,0-17,430022,4,0
3514,2022-08-28,18-39,670711,60,3
3515,2022-08-28,40-64,747931,1589,7
3516,2022-08-28,65+,237892,12148,25
3517,2022-08-29,0-17,430022,4,0
3518,2022-08-29,18-39,670711,60,3
3519,2022-08-29,40-64,747931,1589,7
3520,2022-08-29,65+,237892,12148,25
3521,2022-08-30,0-17,430022,4,0
3522,2022-08-30,18-39,670711,60,3
3523,2022-08-30,40-64,747931,1589,7
3524,2022-08-30,65+,237892,12148,25
3525,2022-08-31,0-17,430022,4,0
3526,2022-08-31,18-39,670711,60,3
3527,2022-08-31,40-64,747931,1589,7
3528,2022-08-31,65+,237892,12148,25
3529,2022-09-01,0-17,430022,4,0
3530,2022-09-01,18-39,670711,60,3
3531,2022-09-01,40-64,747931,1589,7
3532,2022-09-01,65+,237892,12148,25
3533,2022-09-02,0-17,430022,4,0
3534,2022-09-02,18-39,670711,60,3
3535,2022-09-02,40-64,747931,1589,7
3536,2022-09-02,65+,237892,12148,25
3537,2022-09-03,0-17,430022,4,0
3538,2022-09-03,18-39,670711,60,3
3539,2022-09-03,40-64,747931,1589,7
3540,2022-09-03,65+,237892,12148,25
3541,2022-09-04,0-17,430022,4,0
3542,2022-09-04,18-39,670711,60,3
3543,2022-09-04,40-64,747931,1589,7
3544,2022-09-04,65+,237892,12148,25
3545,2022-09-05,0-17,430022,4,0
3546,2022-09-05,18-39,670711,60,3
3547,2022-09-05,40-64,747931,1589,7
3548,2022-09-05,65+,237892,12148,25
3549,2022-09-06,0-17,430022,4,0
3550,2022-09-06,18-39,670711,60,3
3551,2022-09-06,40-64,747931,1589,7
3552,2022-09-06,65+,237892,12148,25
3553,2022-09-07,0-17,430022,4,0
3554,2022-09-07,18-39,670711,60,3
3555,2022-09-07,40-64,747931,1589,7
3556,2022-09-07,65+,237892,12148,25
3557,2022-09-08,0-17,430022,4,0
3558,2022-09-08,18-39,670711,60,3
3559,2022-09-08,40-64,747931,1589,7
3560,2022-09-08,65+,237892,12148,25
3561,2022-09-09,0-17,430022,4,0
3562,2022-09-09,18-39,670711,60,3
3563,2022-09-09,40-64,747931,1589,7
3564,2022-09-09,65+,237892,12148,25
3565,2022-09-10,0-17,430022,4,0
3566,2022-09-10,18-39,670711,60,3
3567,2022-09-10,40-64,747931,1589,7
3568,2022-09-10,65+,237892,12148,25
3569,2022-09-11,0-17,430022,4,0
3570,2022-09-11,18-39,670711,60,3
3571,2022-09-11,40-64,747931,1589,7
3572,2022-09-11,65+,237892,12148,25
3573,2022-09-12,0-17,430022,4,0
3574,2022-09-12,18-39,670711,60,3
3575,2022-09-12,40-64,747931,1589,7
3576,2022-09-12,65+,237892,12148,25
3577,2022-09-13,0-17,430022,4,0
3578,2022-09-13,18-39,670711,60,3
3579,2022-09-13,40-64,747931,1589,7
3580,2022-09-13,65+,237892,12148,25
3581,2022-09-14,0-17,430022,4,0
3582,2022-09-14,18-39,670711,60,3
3583,2022-09-14,40-64,747931,1589,7
3584,2022-09-14,65+,237892,12148,25
3585,2022-09-15,0-17,430022,4,0
3586,2022-09-15,18-39,670711,60,3
3587,2022-09-15,40-64,747931,1589,7
3588,2022-09-15,65+,237892,12148,25
3589,2022-09-16,0-17,430022,4,0
3590,2022-09-16,18-39,670711,60,3
3591,2022-09-16,40-64,747931,1589,7
3592,2022-09-16,65+,237892,12148,25
3593,2022-09-17,0-17,430022,4,0
3594,2022-09-17,18-39,670711,60,3
3595,2022-09-17,40-64,747931,1589,7
3596,2022-09-17,65+,237892,12148,25
3597,2022-09-18,0-17,430022,4,0
3598,2022-09-18,18-39,670711,60,3
3599,2022-09-18,40-64,747931,1589,7
3600,2022-09-18,65+,237892,12148,25
3601,2022-09-19,0-17,430022,4,0
3602,2022-09-19,18-39,670711,60,3
3603,2022-09-19,40-64,747931,1589,7
3604,2022-09-19,65+,237892,12148,25
3605,2022-09-20,0-17,430022,4,0
3606,2022-09-20,18-39,670711,60,3
3607,2022-09-20,40-64,747931,1589,7
3608,2022-09-20,65+,237892,12148,25
3609,2022-09-21,0-17,430022,4,0
3610,2022-09-21,18-39,670711,60,3
3611,2022-09-21,40-64,747931,1589,7
3612,2022-09-21,65+,237892,12148,25
3613,2022-09-22,0-17,430022,4,0
3614,2022-09-22,18-39,670711,60,3
3615,2022-09-22,40-64,747931,1589,7
3616,2022-09-22,65+,237892,12148,25
3617,2022-09-23,0-17,430022,4,0
3618,2022-09-23,18-39,670711,60,3
3619,2022-09-23,40-64,747931,1589,7
3620,2022-09-23,65+,237892,12148,25
3621,2022-09-24,0-17,430022,4,0
3622,2022-09-24,18-39,670711,60,3
3623,2022-09-24,40-64,747931,1589,7
3624,2022-09-24,65+,237892,12148,25
3625,2022-09-25,0-17,430022,4,0
3626,2022-09-25,18-39,670711,60,3
3627,2022-09-25,40-64,747931,1589,7
3628,2022-09-25,65+,237892,12148,25
3629,2022-09-26,0-17,430022,4,0
3630,2022-09-26,18-39,670711,60,3
3631,2022-09-26,40-64,747931,1589,7
3632,2022-09-26,65+,237892,12148,25
3633,2022-09-27,0-17,430022,4,0
3634,2022-09-27,18-39,670711,60,3
